Year,Term,Course,Status,Start Time,End Time,Days of Week
2019,Fall,CHEM-199,Open (Restricted),5:00 PM,6:50 PM,M
2019,Fall,CHEM-199,Open (Restricted),5:00 PM,5:50 PM,MW
2019,Fall,CHEM-202,Open,10:00 AM,10:50 AM,MWF
2019,Fall,CHEM-202,Open,9:00 AM,9:50 AM,T
2019,Fall,CHEM-202,Closed,10:00 AM,10:50 AM,T
2019,Fall,CHEM-202,Open,11:00 AM,11:50 AM,T
2019,Fall,CHEM-202,Closed,12:00 PM,12:50 PM,T
2019,Fall,CHEM-202,Open,1:00 PM,1:50 PM,T
2019,Fall,CHEM-202,Open,2:00 PM,2:50 PM,T
2019,Fall,CHEM-202,Open,10:00 AM,10:50 AM,R
2019,Fall,CHEM-202,Open,11:00 AM,11:50 AM,R
2019,Fall,CHEM-202,Open,1:00 PM,1:50 PM,R
2019,Fall,CHEM-202,Open (Restricted),9:00 AM,10:50 AM,TR
2019,Fall,CHEM-202,Open (Restricted),11:00 AM,12:50 PM,TR
2019,Fall,CHEM-203,Closed,8:00 AM,11:50 AM,T
2019,Fall,CHEM-203,Open,1:00 PM,4:50 PM,T
2019,Fall,CHEM-203,Open,1:00 PM,4:50 PM,T
2019,Fall,CHEM-203,Open,1:00 PM,4:50 PM,M
2019,Fall,CHEM-203,Closed,1:00 PM,4:50 PM,M
2019,Fall,CHEM-203,Open,12:00 PM,12:50 PM,W
2019,Fall,CHEM-203,Open,1:00 PM,4:50 PM,W
2019,Fall,CHEM-203,Open,1:00 PM,4:50 PM,R
2019,Fall,CHEM-203,Open,1:00 PM,4:50 PM,R
2019,Fall,CHEM-203,Open,8:00 AM,11:50 AM,R
2019,Fall,CHEM-203,Open,1:00 PM,4:50 PM,F
2019,Fall,CHEM-203,Open,12:00 PM,12:50 PM,F
2019,Fall,CHEM-222,Closed,1:00 PM,1:50 PM,MW
2019,Fall,CHEM-223,Open,1:00 PM,4:50 PM,T
2019,Fall,CHEM-223,Open,8:00 AM,11:50 AM,W
2019,Fall,CHEM-223,Open,1:00 PM,4:50 PM,R
2019,Fall,CHEM-223,Open,8:00 AM,11:50 AM,T
2019,Fall,CHEM-223,Open,8:00 AM,11:50 AM,R
2019,Fall,CHEM-223,Open,11:00 AM,11:50 AM,F
2019,Fall,CHEM-232,Open,8:00 AM,8:50 AM,MWF
2019,Fall,CHEM-232,Open,10:00 AM,10:50 AM,MWF
2019,Fall,CHEM-232,Open,8:00 AM,8:50 AM,T
2019,Fall,CHEM-232,Open,9:00 AM,9:50 AM,T
2019,Fall,CHEM-232,Open,10:00 AM,10:50 AM,T
2019,Fall,CHEM-232,Open,11:00 AM,11:50 AM,T
2019,Fall,CHEM-232,Open,12:00 PM,12:50 PM,T
2019,Fall,CHEM-232,Open,1:00 PM,1:50 PM,T
2019,Fall,CHEM-232,Open,2:00 PM,2:50 PM,T
2019,Fall,CHEM-232,Open,3:00 PM,3:50 PM,T
2019,Fall,CHEM-232,Open,9:00 AM,9:50 AM,R
2019,Fall,CHEM-232,Open,10:00 AM,10:50 AM,R
2019,Fall,CHEM-232,Open,11:00 AM,11:50 AM,R
2019,Fall,CHEM-232,Closed,12:00 PM,12:50 PM,R
2019,Fall,CHEM-232,Open,1:00 PM,1:50 PM,R
2019,Fall,CHEM-232,Closed,2:00 PM,2:50 PM,R
2019,Fall,CHEM-232,Open,3:00 PM,3:50 PM,R
2019,Fall,CHEM-232,Open,2:00 PM,2:50 PM,T
2019,Fall,CHEM-232,Open,3:00 PM,3:50 PM,T
2019,Fall,CHEM-232,Closed,1:00 PM,1:50 PM,R
2019,Fall,CHEM-232,Closed,2:00 PM,2:50 PM,R
2019,Fall,CHEM-232,Open,3:00 PM,3:50 PM,R
2019,Fall,CHEM-232,Open,3:00 PM,3:50 PM,MWF
2019,Fall,CHEM-232,Open,ARRANGED,,
2019,Fall,CHEM-232,Open,ARRANGED,,
2019,Fall,CHEM-232,Open,12:00 PM,12:50 PM,MWF
2019,Fall,CHEM-232,Open,ARRANGED,,
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,M
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,M
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,M
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,M
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,T
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,T
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,T
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,T
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,T
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,T
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,T
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,T
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,W
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,W
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,W
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,W
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,R
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,R
2019,Fall,CHEM-233,Closed,8:00 AM,11:50 AM,R
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,R
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,R
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,R
2019,Fall,CHEM-233,Closed,1:00 PM,4:50 PM,R
2019,Fall,CHEM-233,Closed,9:00 AM,9:50 AM,R
2019,Fall,CHEM-233,Closed,3:00 PM,3:50 PM,R
2019,Fall,CHEM-236,Open (Restricted),9:00 AM,10:50 AM,R
2019,Fall,CHEM-236,Open,10:00 AM,10:50 AM,T
2019,Fall,CHEM-236,Closed,12:00 PM,12:50 PM,T
2019,Fall,CHEM-236,Open,12:00 PM,12:50 PM,W
2019,Fall,CHEM-236,Open,12:00 PM,12:50 PM,W
2019,Fall,CHEM-236,Open,10:00 AM,10:50 AM,R
2019,Fall,CHEM-236,Open,12:00 PM,12:50 PM,R
2019,Fall,CHEM-236,Open,2:00 PM,2:50 PM,T
2019,Fall,CHEM-236,Open,12:00 PM,12:50 PM,W
2019,Fall,CHEM-236,Open,2:00 PM,2:50 PM,R
2019,Fall,CHEM-236,Open,12:00 PM,12:50 PM,R
2019,Fall,CHEM-236,Open,2:00 PM,2:50 PM,R
2019,Fall,CHEM-236,Open,3:00 PM,3:50 PM,R
2019,Fall,CHEM-236,Open,9:00 AM,9:50 AM,MWF
2019,Fall,CHEM-237,Open,8:00 AM,11:50 AM,T
2019,Fall,CHEM-237,Closed,1:00 PM,4:50 PM,T
2019,Fall,CHEM-237,Open,1:00 PM,4:50 PM,W
2019,Fall,CHEM-237,Open,8:00 AM,11:50 AM,R
2019,Fall,CHEM-237,Open,1:00 PM,4:50 PM,R
2019,Fall,CHEM-237,Open,1:00 PM,4:50 PM,F
2019,Fall,CHEM-237,Open,3:00 PM,3:50 PM,M
2019,Fall,CHEM-237,Open,9:00 AM,9:50 AM,T
2019,Fall,CHEM-293,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,CHEM-295,Open (Restricted),ARRANGED,,
2019,Fall,CHEM-297,Open (Restricted),ARRANGED,,
2019,Fall,CHEM-312,Open,9:00 AM,9:50 AM,MWF
2019,Fall,CHEM-315,Closed,1:00 PM,4:50 PM,W
2019,Fall,CHEM-315,CrossListOpen (Restricted),1:00 PM,4:50 PM,T
2019,Fall,CHEM-315,CrossListOpen (Restricted),1:00 PM,4:50 PM,W
2019,Fall,CHEM-315,Closed,1:00 PM,4:50 PM,R
2019,Fall,CHEM-315,Open (Restricted),1:00 PM,4:50 PM,F
2019,Fall,CHEM-315,CrossListOpen (Restricted),8:00 AM,11:50 AM,T
2019,Fall,CHEM-315,CrossListOpen (Restricted),8:00 AM,11:50 AM,T
2019,Fall,CHEM-315,Closed,1:00 PM,4:50 PM,T
2019,Fall,CHEM-315,Open (Restricted),4:00 PM,4:50 PM,M
2019,Fall,CHEM-332,Open,12:00 PM,12:50 PM,M
2019,Fall,CHEM-332,Open,4:00 PM,4:50 PM,M
2019,Fall,CHEM-332,Open,12:00 PM,12:50 PM,W
2019,Fall,CHEM-332,Open,4:00 PM,4:50 PM,W
2019,Fall,CHEM-332,Open,2:00 PM,3:20 PM,TR
2019,Fall,CHEM-397,Open (Restricted),ARRANGED,,
2019,Fall,CHEM-420,Open (Restricted),12:00 PM,12:50 PM,MW
2019,Fall,CHEM-440,Closed,11:00 AM,12:20 PM,TR
2019,Fall,CHEM-440,Closed,9:30 AM,10:50 AM,TR
2019,Fall,CHEM-442,Closed,9:00 AM,9:50 AM,MWF
2019,Fall,CHEM-442,Open,10:00 AM,10:50 AM,MWF
2019,Fall,CHEM-444,Open,10:00 AM,10:50 AM,MWF
2019,Fall,CHEM-445,CrossListOpen,1:00 PM,4:50 PM,T
2019,Fall,CHEM-445,CrossListOpen,1:00 PM,4:50 PM,R
2019,Fall,CHEM-445,Open,ARRANGED,,
2019,Fall,CHEM-447,CrossListOpen,1:00 PM,4:50 PM,T
2019,Fall,CHEM-447,CrossListOpen,1:00 PM,4:50 PM,R
2019,Fall,CHEM-447,Open,ARRANGED,,
2019,Fall,CHEM-480,Closed,11:00 AM,11:50 AM,MWF
2019,Fall,CHEM-480,Closed,11:00 AM,11:50 AM,MWF
2019,Fall,CHEM-483,Closed,2:00 PM,3:20 PM,F
2019,Fall,CHEM-483,Closed,2:00 PM,3:20 PM,MW
2019,Fall,CHEM-488,CrossListOpen (Restricted),12:30 PM,1:50 PM,TR
2019,Fall,CHEM-488,Closed,12:30 PM,1:50 PM,TR
2019,Fall,CHEM-492,Open (Restricted),5:30 PM,7:15 PM,W
2019,Fall,CHEM-494,CrossListOpen (Restricted),7:00 PM,8:50 PM,MW
2019,Fall,CHEM-495,Open (Restricted),12:00 PM,1:50 PM,F
2019,Fall,CHEM-495,Open (Restricted),2:00 PM,3:50 PM,W
2019,Fall,CHEM-497,Open (Restricted),ARRANGED,,
2019,Fall,CHEM-499,Open (Restricted),ARRANGED,,
2019,Fall,CHEM-512,Open,9:30 AM,10:50 AM,TR
2019,Fall,CHEM-515,Open (Restricted),3:30 PM,4:50 PM,T
2019,Fall,CHEM-518,CrossListOpen,1:00 PM,2:20 PM,TR
2019,Fall,CHEM-518,CrossListOpen,1:00 PM,2:20 PM,TR
2019,Fall,CHEM-525,Open (Restricted),4:00 PM,5:50 PM,F
2019,Fall,CHEM-532,Open (Restricted),11:00 AM,11:50 AM,MWF
2019,Fall,CHEM-534,Closed,10:00 AM,10:50 AM,MWF
2019,Fall,CHEM-535,Open (Restricted),4:00 PM,5:20 PM,MR
2019,Fall,CHEM-535,Open (Restricted),4:00 PM,5:20 PM,T
2019,Fall,CHEM-535,Open (Restricted),7:30 PM,9:50 PM,W
2019,Fall,CHEM-538,Open (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,CHEM-538,Open (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,CHEM-540,Open,9:30 AM,10:50 AM,TR
2019,Fall,CHEM-544,Open,11:00 AM,11:50 AM,MWF
2019,Fall,CHEM-545,Open (Restricted),2:00 PM,3:20 PM,W
2019,Fall,CHEM-545,Open (Restricted),4:00 PM,5:20 PM,M
2019,Fall,CHEM-570,UNKNOWN,8:00 AM,9:20 AM,TR
2019,Fall,CHEM-575,UNKNOWN,12:00 PM,1:50 PM,R
2019,Fall,CHEM-582,UNKNOWN,12:30 PM,1:50 PM,TR
2019,Fall,CHEM-584,UNKNOWN,8:00 AM,9:20 AM,TR
2019,Fall,CHEM-585,UNKNOWN,3:30 PM,4:50 PM,R
2019,Fall,CHEM-590,UNKNOWN,ARRANGED,,
2019,Fall,CHEM-592,UNKNOWN,5:30 PM,6:50 PM,M
2019,Fall,CHEM-599,UNKNOWN,ARRANGED,,
2019,Fall,CHIN-20,UNKNOWN,9:00 AM,9:50 AM,MTWRF
2019,Fall,CHIN-20,UNKNOWN,10:00 AM,10:50 AM,MTWRF
2019,Fall,CHIN-20,UNKNOWN,11:00 AM,11:50 AM,MTWRF
2019,Fall,CHIN-20,UNKNOWN,12:00 PM,12:50 PM,MTWRF
2019,Fall,CHIN-202,UNKNOWN,12:00 PM,12:50 PM,MTWRF
2019,Fall,CHIN-203,UNKNOWN,9:00 AM,9:50 AM,MWF
2019,Fall,CHIN-203,UNKNOWN,10:00 AM,10:50 AM,MTWRF
2019,Fall,CHIN-203,UNKNOWN,11:00 AM,11:50 AM,MTWRF
2019,Fall,CHIN-204,UNKNOWN,11:00 AM,11:50 AM,MWF
2019,Fall,CHIN-241,UNKNOWN,11:00 AM,11:50 AM,TR
2019,Fall,CHIN-241,UNKNOWN,12:00 PM,12:50 PM,MTWR
2019,Fall,CHIN-305,UNKNOWN,1:00 PM,1:50 PM,MTWRF
2019,Fall,CHIN-305,UNKNOWN,12:00 PM,12:50 PM,MTWRF
2019,Fall,CHIN-407,UNKNOWN,9:30 AM,10:50 AM,TR
2019,Fall,CHIN-407,UNKNOWN,9:30 AM,10:50 AM,TR
2019,Fall,CHIN-440,UNKNOWN,1:00 PM,1:50 PM,MWF
2019,Fall,CHIN-440,UNKNOWN,1:00 PM,1:50 PM,MWF
2019,Fall,CHIN-490,UNKNOWN,ARRANGED,,
2019,Fall,CHLH-100,UNKNOWN,11:00 AM,11:50 AM,F
2019,Fall,CHLH-100,UNKNOWN,1:00 PM,1:50 PM,W
2019,Fall,CHLH-100,UNKNOWN,10:00 AM,10:50 AM,F
2019,Fall,CHLH-100,UNKNOWN,9:00 AM,9:50 AM,R
2019,Fall,CHLH-100,UNKNOWN,10:00 AM,10:50 AM,MW
2019,Fall,CHLH-100,UNKNOWN,ARRANGED,,
2019,Fall,CHLH-101,UNKNOWN,9:00 AM,9:50 AM,T
2019,Fall,CHLH-101,UNKNOWN,11:00 AM,11:50 AM,W
2019,Fall,CHLH-101,UNKNOWN,10:00 AM,10:50 AM,F
2019,Fall,CHLH-101,UNKNOWN,12:00 PM,12:50 PM,R
2019,Fall,CHLH-101,UNKNOWN,2:00 PM,2:50 PM,MW
2019,Fall,CHLH-101,UNKNOWN,1:00 PM,1:50 PM,T
2019,Fall,CHLH-101,UNKNOWN,10:00 AM,10:50 AM,F
2019,Fall,CHLH-101,UNKNOWN,9:00 AM,9:50 AM,W
2019,Fall,CHLH-101,UNKNOWN,2:00 PM,2:50 PM,R
2019,Fall,CHLH-101,UNKNOWN,12:00 PM,12:50 PM,MW
2019,Fall,CHLH-101,UNKNOWN,2:00 PM,3:20 PM,TR
2019,Fall,CHLH-125,UNKNOWN,11:00 AM,12:20 PM,TR
2019,Fall,CHLH-199,UNKNOWN,ARRANGED,,
2019,Fall,CHLH-199,UNKNOWN,3:30 PM,4:50 PM,TR
2019,Fall,CHLH-200,UNKNOWN,11:00 AM,11:50 AM,TR
2019,Fall,CHLH-20,UNKNOWN,12:00 PM,12:50 PM,MWF
